x,y,z,score
0.9994439441318286,0.8272905272300173,0.7367414215258413,8
0.6429373677738454,0.21467568168564632,0.06316847131448544,9
0.9327207517495631,0.9085470778385724,0.00221891180283329,7
0.9110860451208033,0.7488605840845629,0.0987453311389368,7
0.15422252752104182,0.17636968491920113,0.25660810263164413,9
0.9028238329654017,0.4211799228223526,0.5384771878145611,3
0.42434356727071865,0.4640972995755567,0.25080661181547204,2
0.31512095225609105,0.2524494135505705,0.28489742707770715,9
0.6079208293099072,0.023313570767221292,0.9372869182091438,9
0.5137407850272534,0.5021229326948191,0.42187785560080904,2
0.7310058374414709,0.7613046274086517,0.7223698276002037,8
0.9653965236362662,0.4144969027902565,0.0856433581718693,3
0.7983360236752953,0.7124728248374597,0.025450282017265624,7
0.49282026796583833,0.8097742228956151,0.9482693935448472,10
0.3496808078087652,0.47174987587277006,0.444904450743529,2
0.7440909201878887,0.7034542329598489,0.4749024925989207,1
0.18501832936843643,0.5871409532037724,0.024989996903878042,2
0.35574689664131387,0.30786180816912956,0.06668496295217263,2
0.09739355866097632,0.7883162320132621,0.45315639398155527,5
0.1287153958011863,0.9339906610332942,0.3156474221201472,5
0.4402269338079736,0.6948143540482653,0.1545310429389799,2
0.7824975174342028,0.8453201744881699,0.4912519852902075,1
0.709456172026342,0.7233790889419448,0.9918693842297339,10
0.7752477604517475,0.3607700684843229,0.5106911157354916,3
0.3938390673186545,0.5351054493348905,0.8957651227352366,5
0.09619489540694404,0.894212999416415,0.5039078752671121,5
0.1454011206615743,0.9338910903034009,0.19456417891585454,5
0.026977557611727487,0.4708706146327647,0.5736693033839994,2
